Cantidad,Tiempo 1,Tiempo 2,Tiempo 3,Tiempo 4,Tiempo 5,Promedio Tiempo,Iteración 1,Iteración 2,Iteración 3,Iteración 4,Iteración 5,Promedio Iteración
15690000,0.0,0.0,0.0,0.0,0.0,0.0,90905,90918,90932,90944,90957,90931,
15700000,0.0,0.0,0.0,0.0,0.0,0.0,90970,90981,90995,91007,91020,90994,
15710000,0.0,0.0,0.0,0.0,0.0,0.0,91032,91039,91052,91066,91078,91053,
15720000,0.0,0.0,0.0,0.0,0.0,0.0,91092,91105,91119,91132,91145,91118,
15730000,0.0,0.0,0.0,0.0,0.0,0.0,91156,91169,91182,91193,91203,91180,
15740000,0.0,0.0,0.0,0.0,0.0,0.0,91217,91230,91242,91252,91265,91241,
15750000,0.0,0.0,0.0,0.0,0.0,0.0,91277,91290,91304,91317,91331,91303,
15760000,0.0,0.0,0.0,0.0,0.0,0.0,91343,91354,91363,91377,91390,91365,
15770000,0.0,0.0,0.0,0.0,0.0,0.0,91404,91415,91426,91440,91453,91427,
15780000,0.0,0.0,0.0,0.0,0.0,0.0,91466,91479,91492,91504,91518,91491,
15790000,0.0,0.0,0.0,0.0,0.0,0.0,91531,91544,91556,91569,91582,91556,
15800000,0.0,0.0,0.0,0.0,0.0,0.0,91596,91609,91623,91637,91649,91622,
15810000,0.0,0.0,0.0,0.0,0.0,0.0,91656,91668,91681,91693,91707,91681,
15820000,0.0,0.0,0.0,0.0,0.0,0.0,91719,91732,91745,91759,91772,91745,
15830000,0.0,0.0,0.0,0.0,0.0,0.0,91785,91799,91811,91825,91839,91811,
15840000,0.0,0.0,0.0,0.0,0.0,0.0,91852,91865,91876,91890,91902,91877,
15850000,0.0,0.0,0.0,0.0,0.0,0.0,91915,91928,91941,91952,91965,91940,
15860000,0.0,0.0,0.0,0.0,0.0,0.0,91978,91992,92004,92016,92028,92003,
15870000,0.0,0.0,0.0,0.0,0.0,0.0,92041,92051,92064,92077,92088,92064,
15880000,0.0,0.0,0.0,0.0,0.0,0.0,92102,92112,92123,92136,92149,92124,
15890000,0.0,0.0,0.0,0.0,0.0,0.0,92161,92175,92188,92202,92213,92187,
15900000,0.0,0.0,0.0,0.0,0.0,0.0,92226,92235,92247,92259,92272,92247,
15910000,0.0,0.0,0.0,0.0,0.0,0.0,92285,92298,92311,92323,92336,92310,
15920000,0.0,0.0,0.0,0.0,0.0,0.0,92348,92361,92371,92383,92396,92371,
15930000,0.0,0.0,0.0,0.0,0.0,0.0,92409,92422,92435,92448,92461,92435,
15940000,0.0,0.0,0.0,0.0,0.0,0.0,92472,92484,92497,92509,92519,92496,
15950000,0.0,0.0,0.0,0.0,0.0,0.0,92532,92544,92555,92567,92580,92555,
15960000,0.0,0.0,0.0,0.0,0.0,0.0,92593,92605,92618,92630,92641,92617,
15970000,0.0,0.0,0.0,0.0,0.0,0.0,92654,92667,92680,92692,92705,92679,
15980000,0.0,0.0,0.0,0.0,0.0,0.0,92718,92731,92744,92755,92766,92742,
15990000,0.0,0.0,0.0,0.0,0.0,0.0,92779,92793,92807,92818,92827,92804,
16000000,0.0,0.0,0.0,0.0,0.0,0.0,92839,92851,92864,92877,92889,92864,
16010000,0.0,0.0,0.0,0.0,0.0,0.0,92902,92916,92929,92942,92956,92929,
16020000,0.0,0.0,0.0,0.0,0.0,0.0,92969,92983,92996,93009,93023,92996,
16030000,0.0,0.0,0.0,0.0,0.0,0.0,93037,93050,93064,93076,93082,93061,
16040000,0.0,0.0,0.0,0.0,0.0,0.0,93096,93108,93121,93134,93147,93121,
16050000,0.0,0.0,0.0,0.0,0.0,0.0,93160,93173,93183,93196,93209,93184,
16060000,0.0,0.0,0.0,0.0,0.0,0.0,93221,93232,93245,93257,93270,93245,
16070000,0.0,0.0,0.0,0.0,0.0,0.0,93283,93294,93307,93320,93333,93307,
16080000,0.0,0.0,0.0,0.0,0.0,0.0,93346,93360,93373,93386,93399,93372,
16090000,0.0,0.0,0.0,0.0,0.0,0.0,93411,93424,93437,93449,93462,93436,
16100000,0.0,0.0,0.0,0.0,0.0,0.0,93475,93488,93498,93509,93522,93498,
16110000,0.0,0.0,0.0,0.0,0.0,0.0,93536,93545,93559,93570,93580,93558,
16120000,0.0,0.0,0.0,0.0,0.0,0.0,93590,93600,93613,93627,93640,93614,
16130000,0.0,0.0,0.0,0.0,0.0,0.0,93654,93666,93679,93693,93706,93679,
16140000,0.0,0.0,0.0,0.0,0.0,0.0,93719,93727,93741,93753,93766,93741,
16150000,0.0,0.0,0.0,0.0,0.0,0.0,93780,93793,93806,93812,93825,93803,
16160000,0.0,0.0,0.0,0.0,0.0,0.0,93838,93851,93863,93877,93888,93863,
16170000,0.0,0.0,0.0,0.0,0.0,0.0,93899,93911,93922,93934,93948,93922,
16180000,0.0,0.0,0.0,0.0,0.0,0.0,93958,93970,93982,93995,94007,93982,
16190000,0.0,0.0,0.0,0.0,0.0,0.0,94020,94024,94036,94050,94059,94037,
16200000,0.0,0.0,0.0,0.0,0.0,0.0,94071,94084,94094,94106,94118,94094,
16210000,0.0,0.0,0.0,0.0,0.0,0.0,94131,94144,94157,94170,94183,94157,
16220000,0.0,0.0,0.0,0.0,0.0,0.0,94196,94208,94220,94233,94240,94219,
16230000,0.0,0.0,0.0,0.0,0.0,0.0,94253,94267,94280,94293,94307,94280,
16240000,0.0,0.0,0.0,0.0,0.0,0.0,94319,94331,94343,94354,94365,94342,
16250000,0.0,0.0,0.0,0.0,0.0,0.0,94376,94390,94404,94417,94430,94403,
16260000,0.0,0.0,0.0,0.0,0.0,0.0,94442,94456,94467,94477,94491,94466,
16270000,0.0,0.0,0.0,0.0,0.0,0.0,94501,94514,94527,94541,94554,94527,
16280000,0.0,0.0,0.0,0.0,0.0,0.0,94567,94577,94590,94602,94613,94589,
16290000,0.0,0.0,0.0,0.0,0.0,0.0,94627,94639,94649,94662,94676,94650,
16300000,0.0,0.0,0.0,0.0,0.0,0.0,94690,94702,94715,94728,94741,94715,
16310000,0.0,0.0,0.0,0.0,0.0,0.0,94755,94768,94780,94791,94805,94779,
16320000,0.0,0.0,0.0,0.0,0.0,0.0,94818,94832,94845,94859,94871,94845,
16330000,0.0,0.0,0.0,0.0,0.0,0.0,94884,94894,94904,94917,94930,94905,
16340000,0.0,0.0,0.0,0.0,0.0,0.0,94941,94955,94969,94982,94995,94968,
16350000,0.0,0.0,0.0,0.0,0.0,0.0,94999,95011,95023,95036,95044,95022,
16360000,0.0,0.0,0.0,0.0,0.0,0.0,95057,95070,95082,95094,95105,95081,
16370000,0.0,0.0,0.0,0.0,0.0,0.0,95118,95132,95146,95160,95173,95145,
16380000,0.0,0.0,0.0,0.0,0.0,0.0,95184,95196,95207,95220,95232,95207,
16390000,0.0,0.0,0.0,0.0,0.0,0.0,95245,95259,95272,95279,95287,95268,
16400000,0.0,0.0,0.0,0.0,0.0,0.0,95300,95313,95326,95336,95350,95325,
16410000,0.0,0.0,0.0,0.0,0.0,0.0,95361,95372,95385,95396,95409,95384,
16420000,0.0,0.0,0.0,0.0,0.0,0.0,95419,95432,95445,95456,95469,95444,
16430000,0.0,0.0,0.0,0.0,0.0,0.0,95482,95494,95507,95520,95533,95507,
16440000,0.0,0.0,0.0,0.0,0.0,0.0,95546,95558,95570,95582,95594,95570,
16450000,0.0,0.0,0.0,0.0,0.0,0.0,95608,95621,95635,95646,95660,95634,
16460000,0.0,0.0,0.0,0.0,0.0,0.0,95672,95686,95699,95712,95725,95698,
16470000,0.0,0.0,0.0,0.0,0.0,0.0,95737,95750,95763,95777,95786,95762,
16480000,0.0,0.0,0.0,0.0,0.0,0.0,95798,95810,95823,95836,95849,95823,
16490000,0.0,0.0,0.0,0.0,0.0,0.0,95861,95874,95888,95900,95911,95886,
16500000,0.0,0.0,0.0,0.0,0.0,0.0,95921,95929,95939,95951,95965,95941,
16510000,0.0,0.0,0.0,0.0,0.0,0.0,95976,95988,96000,96013,96027,96000,
16520000,0.0,0.0,0.0,0.0,0.0,0.0,96040,96053,96066,96079,96091,96065,
16530000,0.0,0.0,0.0,0.0,0.0,0.0,96102,96112,96123,96136,96149,96124,
16540000,0.0,0.0,0.0,0.0,0.0,0.0,96163,96177,96190,96203,96216,96189,
16550000,0.0,0.0,0.0,0.0,0.0,0.0,96229,96242,96251,96264,96275,96252,
16560000,0.0,0.0,0.0,0.0,0.0,0.0,96288,96301,96312,96325,96338,96312,
16570000,0.0,0.0,0.0,0.0,0.0,0.0,96352,96365,96376,96385,96398,96375,
16580000,0.0,0.0,0.0,0.0,0.0,0.0,96410,96424,96434,96446,96459,96434,
16590000,0.0,0.0,0.0,0.0,0.0,0.0,96470,96484,96497,96508,96521,96496,
16600000,0.0,0.0,0.0,0.0,0.0,0.0,96534,96547,96559,96571,96582,96558,
16610000,0.0,0.0,0.0,0.0,0.0,0.0,96593,96606,96620,96631,96643,96618,
16620000,0.0,0.0,0.0,0.0,0.0,0.0,96655,96666,96680,96693,96707,96680,
16630000,0.0,0.0,0.0,0.0,0.0,0.0,96719,96732,96746,96754,96768,96743,
16640000,0.0,0.0,0.0,0.0,0.0,0.0,96778,96789,96802,96815,96827,96802,
16650000,0.0,0.0,0.0,0.0,0.0,0.0,96840,96852,96866,96880,96894,96866,
16660000,0.0,0.0,0.0,0.0,0.0,0.0,96906,96918,96931,96944,96955,96930,
16670000,0.0,0.0,0.0,0.0,0.0,0.0,96967,96981,96994,97008,97018,96993,
16680000,0.0,0.0,0.0,0.0,0.0,0.0,97031,97043,97056,97068,97082,97056,
16690000,0.0,0.0,0.0,0.0,0.0,0.0,97096,97108,97120,97133,97147,97120,
16700000,0.0,0.0,0.0,0.0,0.0,0.0,97158,97170,97181,97192,97205,97181,
16710000,0.0,0.0,0.0,0.0,0.0,0.0,97213,97227,97241,97249,97261,97238,
16720000,0.0,0.0,0.0,0.0,0.0,0.0,97273,97284,97296,97310,97323,97297,
16730000,0.0,0.0,0.0,0.0,0.0,0.0,97336,97347,97360,97374,97387,97360,
16740000,0.0,0.0,0.0,0.0,0.0,0.0,97400,97413,97427,97440,97453,97426,
16750000,0.0,0.0,0.0,0.0,0.0,0.0,97467,97481,97494,97507,97519,97493,
16760000,0.0,0.0,0.0,0.0,0.0,0.0,97528,97540,97553,97566,97579,97553,
16770000,0.0,0.0,0.0,0.0,0.0,0.0,97592,97605,97617,97630,97642,97617,
16780000,0.0,0.0,0.0,0.0,0.0,0.0,97656,97669,97681,97694,97707,97681,
16790000,0.0,0.0,0.0,0.0,0.0,0.0,97719,97732,97744,97756,97769,97744,
16800000,0.0,0.0,0.0,0.0,0.0,0.0,97783,97794,97805,97818,97831,97806,
16810000,0.0,0.0,0.0,0.0,0.0,0.0,97843,97852,97863,97876,97886,97864,
16820000,0.0,0.0,0.0,0.0,0.0,0.0,97898,97910,97924,97937,97951,97924,
16830000,0.0,0.0,0.0,0.0,0.0,0.0,97964,97975,97988,98002,98015,97988,
16840000,0.0,0.0,0.0,0.0,0.0,0.0,98027,98039,98051,98063,98074,98050,
16850000,0.0,0.0,0.0,0.0,0.0,0.0,98086,98100,98112,98125,98138,98112,
16860000,0.0,0.0,0.0,0.0,0.0,0.0,98151,98164,98176,98189,98197,98175,
16870000,0.0,0.0,0.0,0.0,0.0,0.0,98210,98224,98235,98248,98261,98235,
16880000,0.0,0.0,0.0,0.0,0.0,0.0,98268,98281,98295,98306,98319,98293,
16890000,0.0,0.0,0.0,0.0,0.0,0.0,98332,98346,98359,98372,98383,98358,
16900000,0.0,0.0,0.0,0.0,0.0,0.0,98397,98410,98420,98431,98445,98420,
16910000,0.0,0.0,0.0,0.0,0.0,0.0,98457,98470,98483,98496,98509,98483,
16920000,0.0,0.0,0.0,0.0,0.0,0.0,98521,98532,98544,98557,98568,98544,
16930000,0.0,0.0,0.0,0.0,0.0,0.0,98580,98593,98605,98619,98632,98605,
16940000,0.0,0.0,0.0,0.0,0.0,0.0,98643,98654,98668,98681,98693,98667,
16950000,0.0,0.0,0.0,0.0,0.0,0.0,98707,98720,98733,98744,98757,98732,
16960000,0.0,0.0,0.0,0.0,0.0,0.0,98768,98781,98794,98808,98815,98793,
16970000,0.0,0.0,0.0,0.0,0.0,0.0,98829,98843,98856,98870,98883,98856,
16980000,0.0,0.0,0.0,0.0,0.0,0.0,98897,98911,98925,98938,98950,98924,
16990000,0.0,0.0,0.0,0.0,0.0,0.0,98964,98977,98990,99001,99014,98989,
17000000,0.001,0.0,0.0,0.0,0.0,2.0E-4,99028,99042,99047,99061,99070,99049,
17010000,0.0,0.0,0.0,0.0,0.0,0.0,99084,99097,99106,99119,99129,99107,
17020000,0.0,0.0,0.0,0.0,0.0,0.0,99141,99154,99165,99178,99189,99165,
17030000,0.0,0.0,0.0,0.0,0.0,0.0,99199,99209,99220,99232,99245,99221,
17040000,0.0,0.0,0.0,0.0,0.0,0.0,99258,99270,99284,99297,99308,99283,
17050000,0.0,0.0,0.0,0.0,0.0,0.0,99322,99336,99350,99363,99375,99349,
17060000,0.0,0.0,0.0,0.0,0.0,0.0,99389,99402,99413,99427,99440,99414,
17070000,0.0,0.0,0.0,0.0,0.0,0.0,99452,99465,99479,99489,99498,99476,
17080000,0.0,0.0,0.0,0.0,0.0,0.0,99511,99525,99537,99549,99563,99537,
17090000,0.0,0.0,0.0,0.0,0.0,0.0,99574,99587,99600,99614,99621,99599,
17100000,0.0,0.0,0.0,0.0,0.0,0.0,99634,99647,99661,99675,99689,99661,
17110000,0.0,0.0,0.0,0.0,0.0,0.0,99702,99716,99729,99743,99757,99729,
17120000,0.0,0.0,0.0,0.0,0.0,0.0,99770,99781,99794,99806,99818,99793,
17130000,0.0,0.0,0.0,0.0,0.0,0.0,99830,99843,99856,99869,99875,99854,
17140000,0.0,0.0,0.0,0.0,0.0,0.0,99887,99898,99911,99925,99938,99911,
17150000,0.0,0.0,0.0,0.0,0.0,0.0,99949,99963,99975,99988,100002,99975,
17160000,0.0,0.0,0.0,0.0,0.0,0.0,100015,100028,100038,100051,100064,100039,
17170000,0.0,0.0,0.0,0.0,0.0,0.0,100075,100087,100097,100108,100121,100097,
17180000,0.0,0.0,0.0,0.0,0.0,0.0,100132,100145,100159,100172,100186,100158,
17190000,0.0,0.0,0.0,0.0,0.0,0.0,100200,100213,100227,100239,100253,100226,
17200000,0.0,0.0,0.0,0.0,0.0,0.0,100266,100277,100290,100304,100316,100290,
17210000,0.0,0.0,0.0,0.0,0.0,0.0,100327,100341,100353,100364,100376,100352,
17220000,0.0,0.0,0.0,0.0,0.0,0.0,100389,100402,100415,100426,100439,100414,
17230000,0.0,0.0,0.0,0.0,0.0,0.0,100453,100463,100475,100488,100499,100475,
17240000,0.0,0.0,0.0,0.0,0.0,0.0,100510,100523,100537,100550,100558,100535,
17250000,0.0,0.0,0.0,0.0,0.0,0.0,100571,100582,100593,100603,100616,100593,
17260000,0.0,0.0,0.0,0.0,0.0,0.0,100630,100643,100657,100669,100682,100656,
17270000,0.0,0.0,0.0,0.0,0.0,0.0,100691,100703,100715,100727,100740,100715,
17280000,0.0,0.0,0.0,0.0,0.0,0.0,100749,100762,100775,100789,100802,100775,
17290000,0.0,0.0,0.0,0.0,0.0,0.0,100815,100828,100840,100852,100866,100840,
17300000,0.0,0.0,0.0,0.0,0.0,0.0,100880,100891,100905,100918,100932,100905,
17310000,0.0,0.0,0.0,0.0,0.0,0.0,100946,100959,100972,100985,100995,100971,
17320000,0.0,0.0,0.0,0.0,0.0,0.0,101008,101021,101034,101046,101058,101033,
17330000,0.0,0.0,0.001,0.0,0.0,2.0E-4,101068,101081,101094,101105,101118,101093,
17340000,0.0,0.0,0.0,0.0,0.0,0.0,101131,101144,101158,101171,101184,101157,
17350000,0.0,0.0,0.0,0.0,0.0,0.0,101197,101211,101224,101238,101249,101223,
17360000,0.0,0.0,0.0,0.0,0.0,0.0,101262,101276,101288,101301,101314,101288,
17370000,0.0,0.0,0.0,0.0,0.0,0.0,101327,101338,101351,101364,101377,101351,
17380000,0.0,0.0,0.0,0.0,0.0,0.0,101387,101399,101410,101423,101433,101410,
17390000,0.0,0.0,0.0,0.0,0.0,0.0,101447,101454,101467,101480,101490,101467,
17400000,0.0,0.0,0.0,0.0,0.0,0.0,101502,101515,101528,101540,101554,101527,
17410000,0.0,0.0,0.0,0.0,0.0,0.0,101567,101580,101593,101603,101614,101591,
17420000,0.0,0.0,0.0,0.0,0.0,0.0,101627,101639,101652,101666,101679,101652,
17430000,0.0,0.0,0.0,0.0,0.0,0.0,101692,101705,101719,101730,101743,101717,
17440000,0.0,0.0,0.0,0.0,0.0,0.0,101757,101770,101782,101793,101804,101781,
17450000,0.0,0.0,0.0,0.0,0.0,0.0,101818,101831,101844,101856,101870,101843,
17460000,0.0,0.0,0.0,0.0,0.0,0.0,101883,101897,101910,101924,101932,101909,
17470000,0.0,0.0,0.0,0.0,0.0,0.0,101946,101957,101970,101984,101998,101971,
17480000,0.0,0.0,0.0,0.0,0.0,0.0,102011,102024,102036,102050,102063,102036,
17490000,0.0,0.0,0.0,0.0,0.0,0.0,102073,102085,102098,102109,102122,102097,
17500000,0.0,0.0,0.0,0.0,0.0,0.0,102135,102149,102161,102175,102188,102161,
17510000,0.0,0.0,0.0,0.0,0.0,0.0,102202,102214,102228,102241,102254,102227,
17520000,0.0,0.0,0.0,0.0,0.0,0.0,102264,102277,102289,102302,102316,102289,
17530000,0.0,0.0,0.0,0.0,0.0,0.0,102327,102340,102353,102362,102375,102351,
17540000,0.0,0.0,0.0,0.0,0.0,0.0,102387,102396,102408,102416,102428,102407,
17550000,0.0,0.0,0.0,0.0,0.0,0.0,102441,102454,102468,102478,102491,102466,
17560000,0.0,0.0,0.0,0.0,0.0,0.0,102504,102516,102529,102543,102556,102529,
17570000,0.0,0.0,0.0,0.0,0.0,0.0,102567,102580,102593,102605,102614,102591,
17580000,0.0,0.0,0.0,0.0,0.0,0.0,102622,102634,102647,102658,102669,102646,
17590000,0.0,0.0,0.0,0.0,0.0,0.0,102682,102695,102709,102721,102732,102707,
17600000,0.0,0.0,0.0,0.0,0.0,0.0,102743,102755,102763,102774,102786,102764,
17610000,0.0,0.0,0.0,0.0,0.0,0.0,102794,102807,102820,102831,102841,102818,
17620000,0.0,0.0,0.0,0.0,0.0,0.0,102851,102863,102872,102885,102896,102873,
17630000,0.0,0.0,0.0,0.0,0.0,0.0,102908,102919,102929,102941,102953,102930,
17640000,0.0,0.0,0.0,0.0,0.0,0.0,102960,102973,102987,103000,103013,102986,
17650000,0.0,0.0,0.0,0.0,0.0,0.0,103026,103039,103051,103065,103078,103051,
17660000,0.0,0.0,0.0,0.0,0.0,0.0,103087,103100,103112,103124,103137,103112,
17670000,0.0,0.0,0.0,0.0,0.0,0.0,103149,103162,103174,103186,103199,103174,
17680000,0.0,0.0,0.0,0.0,0.0,0.0,103213,103226,103239,103253,103265,103239,
17690000,0.0,0.0,0.0,0.0,0.0,0.0,103275,103287,103301,103313,103325,103300,
17700000,0.0,0.0,0.0,0.0,0.0,0.0,103338,103351,103363,103374,103387,103362,
17710000,0.0,0.0,0.0,0.0,0.0,0.0,103397,103410,103423,103436,103449,103423,
17720000,0.0,0.0,0.0,0.0,0.0,0.0,103463,103476,103489,103502,103515,103489,
17730000,0.0,0.0,0.0,0.0,0.0,0.0,103524,103536,103550,103563,103576,103549,
17740000,0.0,0.0,0.0,0.0,0.0,0.0,103588,103597,103609,103621,103634,103609,
17750000,0.0,0.0,0.0,0.0,0.0,0.0,103645,103658,103672,103686,103700,103672,
17760000,0.0,0.0,0.0,0.0,0.0,0.0,103714,103728,103741,103755,103762,103740,
17770000,0.0,0.0,0.0,0.0,0.0,0.0,103776,103789,103801,103810,103823,103799,
17780000,0.0,0.0,0.0,0.0,0.0,0.0,103835,103848,103861,103874,103887,103861,
17790000,0.0,0.0,0.0,0.0,0.0,0.0,103899,103910,103923,103936,103950,103923,
17800000,0.0,0.0,0.0,0.0,0.0,0.0,103964,103974,103983,103997,104005,103984,
17810000,0.0,0.0,0.0,0.0,0.0,0.0,104009,104022,104035,104048,104061,104035,
17820000,0.0,0.0,0.0,0.0,0.0,0.0,104072,104086,104100,104113,104126,104099,
17830000,0.0,0.0,0.0,0.0,0.0,0.0,104138,104150,104161,104174,104188,104162,
17840000,0.0,0.0,0.0,0.0,0.0,0.0,104201,104215,104228,104239,104252,104227,
17850000,0.0,0.0,0.0,0.0,0.0,0.0,104262,104274,104287,104300,104313,104287,
17860000,0.0,0.0,0.0,0.0,0.0,0.0,104325,104335,104348,104362,104375,104349,
17870000,0.0,0.0,0.0,0.0,0.0,0.0,104388,104401,104415,104429,104439,104414,
17880000,0.0,0.0,0.0,0.0,0.0,0.0,104449,104461,104473,104485,104498,104473,
17890000,0.0,0.0,0.0,0.0,0.0,0.0,104509,104521,104535,104547,104558,104534,
17900000,0.0,0.0,0.0,0.0,0.0,0.0,104571,104583,104597,104610,104615,104595,
17910000,0.0,0.0,0.0,0.0,0.0,0.0,104627,104637,104650,104661,104674,104649,
17920000,0.0,0.0,0.0,0.0,0.0,0.0,104688,104701,104713,104726,104739,104713,
17930000,0.0,0.0,0.0,0.0,0.0,0.0,104752,104765,104776,104789,104802,104776,
17940000,0.0,0.0,0.0,0.0,0.0,0.0,104816,104827,104839,104852,104866,104840,
17950000,0.0,0.0,0.0,0.0,0.0,0.0,104875,104888,104902,104914,104927,104901,
17960000,0.0,0.0,0.0,0.0,0.0,0.0,104937,104950,104959,104971,104984,104960,
17970000,0.0,0.0,0.0,0.0,0.0,0.0,104996,105009,105021,105035,105047,105021,
17980000,0.0,0.0,0.0,0.0,0.0,0.0,105059,105072,105085,105099,105111,105085,
17990000,0.0,0.0,0.0,0.0,0.0,0.0,105121,105132,105144,105156,105169,105144,
18000000,0.0,0.0,0.0,0.0,0.0,0.0,105181,105188,105200,105212,105223,105200,
18010000,0.0,0.0,0.0,0.0,0.0,0.0,105236,105248,105262,105274,105288,105261,
18020000,0.0,0.0,0.0,0.0,0.0,0.0,105302,105315,105328,105340,105353,105327,
18030000,0.0,0.0,0.0,0.0,0.0,0.0,105366,105379,105389,105402,105415,105390,
18040000,0.0,0.0,0.0,0.0,0.0,0.0,105428,105441,105453,105466,105477,105453,
18050000,0.0,0.0,0.0,0.0,0.0,0.0,105487,105501,105514,105527,105539,105513,
18060000,0.0,0.0,0.0,0.0,0.0,0.0,105553,105567,105580,105593,105604,105579,
18070000,0.0,0.0,0.0,0.0,0.0,0.0,105615,105628,105640,105653,105667,105640,
18080000,0.0,0.0,0.0,0.0,0.0,0.0,105681,105693,105707,105718,105731,105706,
18090000,0.0,0.0,0.0,0.0,0.0,0.0,105744,105757,105769,105782,105795,105769,
18100000,0.0,0.0,0.0,0.0,0.0,0.0,105808,105821,105833,105846,105858,105833,
18110000,0.0,0.0,0.0,0.0,0.0,0.0,105871,105884,105895,105909,105922,105896,
18120000,0.0,0.0,0.0,0.0,0.0,0.0,105935,105948,105962,105974,105985,105960,
18130000,0.0,0.0,0.0,0.0,0.0,0.0,105998,106011,106024,106038,106048,106023,
18140000,0.0,0.0,0.0,0.0,0.0,0.0,106061,106072,106083,106096,106108,106084,
18150000,0.0,0.0,0.0,0.0,0.0,0.0,106122,106135,106148,106162,106172,106147,
18160000,0.0,0.0,0.0,0.0,0.0,0.0,106185,106197,106209,106220,106232,106208,
18170000,0.0,0.0,0.0,0.0,0.0,0.0,106246,106260,106273,106286,106296,106272,
18180000,0.0,0.0,0.0,0.0,0.0,0.0,106305,106318,106330,106343,106355,106330,
18190000,0.0,0.0,0.0,0.0,0.0,0.0,106364,106375,106389,106402,106415,106389,
18200000,0.0,0.0,0.0,0.0,0.0,0.0,106428,106442,106454,106467,106480,106454,
18210000,0.0,0.0,0.0,0.0,0.0,0.0,106493,106504,106516,106529,106542,106516,
18220000,0.0,0.0,0.0,0.0,0.0,0.0,106556,106570,106583,106592,106605,106581,
18230000,0.0,0.0,0.0,0.0,0.0,0.0,106619,106633,106646,106658,106671,106645,
18240000,0.0,0.0,0.0,0.0,0.0,0.0,106683,106696,106709,106722,106736,106709,
18250000,0.0,0.0,0.0,0.0,0.0,0.0,106749,106763,106776,106789,106800,106775,
18260000,0.0,0.0,0.0,0.0,0.0,0.0,106813,106825,106836,106844,106856,106834,
18270000,0.0,0.0,0.0,0.0,0.0,0.0,106870,106882,106894,106908,106922,106895,
18280000,0.0,0.0,0.0,0.0,0.0,0.0,106935,106947,106959,106972,106985,106959,
18290000,0.0,0.0,0.0,0.0,0.0,0.0,106992,107006,107019,107033,107046,107019,
18300000,0.0,0.0,0.0,0.0,0.0,0.0,107058,107072,107083,107097,107109,107083,
18310000,0.0,0.0,0.0,0.0,0.0,0.0,107120,107129,107139,107151,107164,107140,
18320000,0.0,0.0,0.0,0.0,0.0,0.0,107177,107190,107202,107215,107227,107202,
18330000,0.0,0.0,0.0,0.0,0.0,0.0,107236,107245,107258,107271,107284,107258,
18340000,0.0,0.0,0.0,0.0,0.0,0.0,107297,107310,107324,107336,107349,107323,
18350000,0.0,0.0,0.0,0.0,0.0,0.0,107362,107375,107389,107403,107416,107389,
18360000,0.0,0.0,0.0,0.0,0.0,0.0,107429,107442,107452,107464,107478,107453,
18370000,0.0,0.0,0.0,0.0,0.0,0.0,107492,107503,107515,107526,107539,107515,
18380000,0.0,0.0,0.0,0.0,0.0,0.0,107552,107565,107578,107591,107604,107578,
18390000,0.0,0.0,0.0,0.0,0.0,0.0,107616,107630,107643,107656,107665,107642,
18400000,0.0,0.0,0.0,0.0,0.0,0.0,107676,107688,107697,107708,107721,107698,
18410000,0.0,0.0,0.0,0.0,0.0,0.0,107735,107746,107758,107772,107785,107759,
18420000,0.0,0.0,0.0,0.0,0.0,0.0,107799,107812,107825,107837,107850,107824,
18430000,0.0,0.0,0.0,0.0,0.0,0.0,107864,107874,107885,107898,107910,107886,
18440000,0.0,0.0,0.0,0.0,0.0,0.0,107918,107927,107940,107952,107965,107940,
18450000,0.0,0.0,0.0,0.0,0.0,0.0,107977,107990,108004,108016,108029,108003,
18460000,0.0,0.0,0.0,0.0,0.0,0.0,108041,108052,108066,108080,108093,108066,
18470000,0.0,0.0,0.0,0.0,0.0,0.0,108104,108113,108126,108140,108153,108127,
18480000,0.0,0.0,0.0,0.0,0.0,0.0,108167,108180,108194,108206,108218,108193,
18490000,0.0,0.0,0.0,0.0,0.0,0.0,108231,108242,108254,108267,108279,108254,
18500000,0.0,0.0,0.0,0.0,0.0,0.0,108293,108305,108316,108329,108342,108317,
18510000,0.0,0.0,0.0,0.0,0.0,0.0,108355,108365,108376,108387,108401,108376,
18520000,0.0,0.0,0.0,0.0,0.0,0.0,108413,108426,108440,108448,108461,108437,
18530000,0.0,0.0,0.0,0.0,0.0,0.0,108473,108486,108499,108512,108525,108499,
18540000,0.0,0.0,0.0,0.0,0.0,0.0,108538,108552,108565,108579,108592,108565,
18550000,0.0,0.0,0.0,0.0,0.0,0.0,108604,108617,108629,108643,108653,108629,
18560000,0.0,0.0,0.0,0.0,0.0,0.0,108665,108679,108691,108705,108716,108691,
18570000,0.0,0.0,0.0,0.0,0.0,0.0,108729,108743,108757,108770,108783,108756,
18580000,0.0,0.0,0.0,0.0,0.0,0.0,108796,108809,108822,108835,108848,108822,
18590000,0.0,0.0,0.0,0.0,0.0,0.0,108861,108872,108885,108898,108911,108885,
18600000,0.0,0.0,0.0,0.0,0.0,0.0,108925,108936,108949,108958,108970,108947,
18610000,0.0,0.0,0.0,0.0,0.0,0.0,108983,108993,109006,109015,109027,109004,
18620000,0.0,0.0,0.0,0.0,0.0,0.0,109040,109052,109065,109077,109088,109064,
18630000,0.0,0.0,0.0,0.0,0.0,0.0,109099,109112,109121,109134,109145,109122,
